MonthYear,YEAR,Actor1Name,Actor1Code,QuadClass,Actor2Name,Actor2Code,EventCode,GoldsteinScale,NumMentions,NumArticles,AvgTone,Actor1Geo_Fullname,Actor1Geo_Lat,Actor1Geo_Long,Actor2Geo_Fullname,Actor2Geo_Lat,Actor2Geo_Long,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long
200108,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,JERUSALEM,ISR,190,-10.0,2,2,6.96864111498258,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200108,2001,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,4,ISRAEL,ISR,173,-5.0,3,3,5.0251256281407,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
200108,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,ISRAELI,ISRMIL,190,-10.0,3,3,1.77664974619289,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200108,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,ISRAELI,ISR,190,-10.0,2,2,1.77664974619289,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200108,2001,ISRAEL,ISR,4,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,190,-10.0,8,8,7.25806451612903,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200109,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAELI,ISR,130,-4.4,1,1,3.31447049312854,"Rome, Lazio, Italy",41.9,12.4833,"Durban, KwaZulu-Natal, South Africa",-29.85,31.0167,"Rome, Lazio, Italy",41.9,12.4833
200109,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,2,ISRAELI,ISR,0841,7.0,1,1,3.31447049312854,"Rome, Lazio, Italy",41.9,12.4833,"Durban, KwaZulu-Natal, South Africa",-29.85,31.0167,"Durban, KwaZulu-Natal, South Africa",-29.85,31.0167
200109,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,2,ISRAELI,ISR,0841,7.0,1,1,3.31447049312854,"Rome, Lazio, Italy",41.9,12.4833,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
200109,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAELI,ISR,130,-4.4,1,1,3.31447049312854,"Rome, Lazio, Italy",41.9,12.4833,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
200109,2001,ISRAELI,ISR,4,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,186,-10.0,3,3,1.55440414507772,"Hadera, H_efa, Israel",32.4364,34.9196,"Tulkarm, West Bank (general), West Bank",32.3104,35.0286,"Tulkarm, West Bank (general), West Bank",32.3104,35.0286
200110,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,040,1.0,4,4,4.95750708215297,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200110,2001,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,4,4,4.95750708215297,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200111,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAEL,ISR,100,-5.0,9,9,7.86885245901639,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200112,2001,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,1,ISRAEL,ISR,053,3.8,2,2,4.89510489510489,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
200112,2001,ISRAELI,ISRCOP,4,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,173,-5.0,2,2,3.71747211895911,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200112,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,054,6.0,4,4,5.10440835266821,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
200112,2001,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,054,6.0,2,2,5.10440835266821,"Oslo, Oslo, Norway",59.9167,10.75,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
200201,2002,AL HAQ,NGOPALHRI,4,ISRAELI,ISR,190,-10.0,1,1,5.06756756756757,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200201,2002,ISRAELI,ISR,4,AL HAQ,NGOPALHRI,190,-10.0,2,2,5.06756756756757,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200201,2002,AL HAQ,NGOPALHRI,4,ISRAELI,ISR,190,-10.0,1,1,5.06756756756757,"Jerusalem, Israel (general), Israel",31.7667,35.2333,Belgium,50.8333,4.0,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200202,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAELI,ISRGOV,112,-2.0,2,2,4.63458110516934,"Taba, Janub Sina', Egypt",29.492,34.8957,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200202,2002,ISRAELI,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,036,4.0,5,5,6.43382352941176,Israel,31.5,34.75,Spain,40.0,-4.0,Israel,31.5,34.75
200202,2002,ISRAELI,ISRGOV,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,042,1.9,5,5,6.43382352941176,Israel,31.5,34.75,Spain,40.0,-4.0,Spain,40.0,-4.0
200202,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,036,4.0,5,5,6.43382352941176,Spain,40.0,-4.0,Israel,31.5,34.75,Israel,31.5,34.75
200202,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,043,2.8,5,5,6.43382352941176,Spain,40.0,-4.0,Israel,31.5,34.75,Spain,40.0,-4.0
200202,2002,ISRAELI,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,036,4.0,5,5,5.25059665871122,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200202,2002,ISRAELI,ISRGOV,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,042,1.9,5,5,5.25059665871122,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200202,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,043,2.8,5,5,5.25059665871122,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200202,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,036,4.0,5,5,5.25059665871122,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200203,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAEL,ISR,112,-2.0,9,9,5.68965517241379,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200205,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,ISRAELI,ISR,193,-10.0,1,1,3.06122448979592,Afghanistan,33.0,65.0,Russia,60.0,100.0,Russia,60.0,100.0
200205,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,ISRAELI,ISR,193,-10.0,5,5,3.06122448979592,Russia,60.0,100.0,Israel,31.5,34.75,Israel,31.5,34.75
200207,2002,ISRAEL,ISR,4,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,160,-4.0,3,3,7.47126436781609,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200207,2002,ISRAEL,ISR,4,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,160,-4.0,3,3,7.47126436781609,Israel,31.5,34.75,"Colorado, United States",39.0646,-105.327,Israel,31.5,34.75
200207,2002,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,2,ISRAEL,ISR,060,6.0,2,2,5.36858974358974,"Khan Yunis, Gaza Strip (general), Gaza Strip",31.3402,34.3063,"Khan Yunis, Gaza Strip (general), Gaza Strip",31.3402,34.3063,"Khan Yunis, Gaza Strip (general), Gaza Strip",31.3402,34.3063
200207,2002,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,2,ISRAEL,ISR,060,6.0,2,2,5.36858974358974,"Khan Yunis, Gaza Strip (general), Gaza Strip",31.3402,34.3063,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
200207,2002,ISRAEL,ISR,2,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,060,6.0,2,2,5.36858974358974,"Khan Yunis, Gaza Strip (general), Gaza Strip",31.3402,34.3063,"Khan Yunis, Gaza Strip (general), Gaza Strip",31.3402,34.3063,"Khan Yunis, Gaza Strip (general), Gaza Strip",31.3402,34.3063
200207,2002,ISRAEL,ISR,2,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,060,6.0,2,2,5.36858974358974,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Khan Yunis, Gaza Strip (general), Gaza Strip",31.3402,34.3063,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
200210,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,8,8,5.0,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200210,2002,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,8,8,5.0,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200212,2002,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,016,-2.0,1,1,4.90654205607477,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200212,2002,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,012,-0.4,2,2,6.58227848101266,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200305,2003,ISRAEL,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1124,-2.0,4,4,4.61614849032017,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200306,2003,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,9,9,11.5089514066496,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200307,2003,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,054,6.0,7,7,8.41983852364475,Qatar,25.5,51.25,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200307,2003,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,054,6.0,2,2,8.41983852364475,Tunisia,34.0,9.0,Qatar,25.5,51.25,Qatar,25.5,51.25
200307,2003,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAELI,ISR,141,-6.5,9,9,5.1930758988016,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200309,2003,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,050,3.5,5,5,4.29252782193959,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200309,2003,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,050,3.5,5,5,4.29252782193959,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200310,2003,AL HAQ,NGOPALHRI,1,ISRAEL,ISR,036,4.0,2,2,5.90833793484263,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364
200310,2003,AL HAQ,NGOPALHRI,1,ISRAEL,ISR,036,4.0,5,5,5.90833793484263,Egypt,27.0,30.0,Israel,31.5,34.75,Egypt,27.0,30.0
200310,2003,AL HAQ,NGOPALHRI,1,ISRAEL,ISR,036,4.0,2,2,5.90833793484263,Egypt,27.0,30.0,Israel,31.5,34.75,Israel,31.5,34.75
200310,2003,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,036,4.0,2,2,5.90833793484263,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364
200310,2003,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,036,4.0,5,5,5.90833793484263,Israel,31.5,34.75,Egypt,27.0,30.0,Egypt,27.0,30.0
200310,2003,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,036,4.0,2,2,5.90833793484263,Israel,31.5,34.75,Egypt,27.0,30.0,Israel,31.5,34.75
200310,2003,AL HAQ,NGOPALHRI,4,ISRAEL,ISR,160,-4.0,2,2,5.90833793484263,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364
200310,2003,AL HAQ,NGOPALHRI,4,ISRAEL,ISR,160,-4.0,7,7,5.90833793484263,Egypt,27.0,30.0,Israel,31.5,34.75,Israel,31.5,34.75
200312,2003,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,030,4.0,9,9,7.43919885550787,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200312,2003,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,9,9,7.43919885550787,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200312,2003,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,9,9,7.43919885550787,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200312,2003,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,030,4.0,9,9,7.43919885550787,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200402,2004,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,4,ISRAELI,ISR,190,-10.0,2,2,5.7421451787649,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200402,2004,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,1,ARIEL SHARON,ISRGOV,043,2.8,1,1,3.92364793213149,"Netzarim, Gaza Strip (general), Gaza Strip",31.4833,34.45,"Netzarim, Gaza Strip (general), Gaza Strip",31.4833,34.45,"Netzarim, Gaza Strip (general), Gaza Strip",31.4833,34.45
200402,2004,ARIEL SHARON,ISRGOV,1,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,042,1.9,1,1,3.92364793213149,"Netzarim, Gaza Strip (general), Gaza Strip",31.4833,34.45,"Netzarim, Gaza Strip (general), Gaza Strip",31.4833,34.45,"Netzarim, Gaza Strip (general), Gaza Strip",31.4833,34.45
200403,2004,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,ISRAELI,ISR,186,-10.0,2,2,3.75,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200403,2004,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,010,0.0,2,2,3.75,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200403,2004,ISRAEL,ISR,4,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,186,-10.0,2,2,3.75,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200403,2004,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,010,0.0,2,2,3.75,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200405,2004,AL HAQ,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,9,9,3.87481371087928,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200406,2004,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,010,0.0,4,4,1.96078431372549,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200406,2004,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,2,2,4.21052631578947,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200406,2004,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,010,0.0,5,5,1.96078431372549,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200501,2005,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,1,1,9.33333333333333,Yemen,15.0,48.0,Yemen,15.0,48.0,Yemen,15.0,48.0
200501,2005,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,040,1.0,4,4,9.33333333333333,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200501,2005,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,1,1,9.33333333333333,Yemen,15.0,48.0,Algeria,28.0,3.0,Yemen,15.0,48.0
200501,2005,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,2,2,9.33333333333333,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200503,2005,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAEL,ISR,112,-2.0,9,9,7.56756756756757,"Ramallah, West Bank (general), West Bank",31.9026,35.1955,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200512,2005,AL MEZAN,NGOPALHRI,1,ISRAEL,ISR,013,0.4,3,3,8.38150289017341,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200602,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,3,1,7.82013685239492,"Oslo, Oslo, Norway",59.9167,10.75,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Oslo, Oslo, Norway",59.9167,10.75
200602,2006,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,3,1,7.82013685239492,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Oslo, Oslo, Norway",59.9167,10.75,"Oslo, Oslo, Norway",59.9167,10.75
200602,2006,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,5,1,8.95833333333333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200602,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,5,1,8.95833333333333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200603,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,036,4.0,3,1,10.4529616724739,"Khartoum, Al Khartum, Sudan",15.5881,32.5342,Israel,31.5,34.75,"Khartoum, Al Khartum, Sudan",15.5881,32.5342
200603,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,036,4.0,3,1,10.4529616724739,"Khartoum, Al Khartum, Sudan",15.5881,32.5342,Israel,31.5,34.75,"Khartoum, Al Khartum, Sudan",15.5881,32.5342
200604,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,050,3.5,6,1,6.38297872340426,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200604,2006,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,6,1,6.38297872340426,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200604,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,046,7.0,6,1,6.38297872340426,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200604,2006,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,050,3.5,6,1,6.38297872340426,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200605,2006,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,020,3.0,4,1,5.04587155963303,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200606,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAELI,ISR,1246,-4.0,2,1,6.19469026548673,"Jerusalem, Israel (general), Israel",31.7667,35.2333,United States,38.0,-97.0,United States,38.0,-97.0
200606,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAELI,ISR,1246,-4.0,1,1,6.19469026548673,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
200606,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAELI,ISRGOV,1246,-4.0,5,1,6.19469026548673,"Jerusalem, Israel (general), Israel",31.7667,35.2333,United States,38.0,-97.0,United States,38.0,-97.0
200608,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,2,ISRAEL,ISRMIL,0874,10.0,3,3,4.58515283842795,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200608,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,2,ISRAEL,ISRMIL,0874,10.0,1,1,4.58515283842795,"Marjayoun, Nabatî, Lebanon",33.3603,35.5911,Israel,31.5,34.75,Israel,31.5,34.75
200608,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,ISRAEL,ISR,173,-5.0,3,3,4.58515283842795,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200608,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,ISRAEL,ISR,173,-5.0,1,1,4.58515283842795,"Marjayoun, Nabatî, Lebanon",33.3603,35.5911,Israel,31.5,34.75,"Marjayoun, Nabatî, Lebanon",33.3603,35.5911
200608,2006,ISRAELI,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,9,9,6.4343163538874,"Garches, France (general), France",48.8423,2.18232,"Garches, France (general), France",48.8423,2.18232,"Garches, France (general), France",48.8423,2.18232
200609,2006,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,042,1.9,2,1,8.31168831168831,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200609,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISRGOV,043,2.8,1,1,8.31168831168831,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200609,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,043,2.8,2,1,8.31168831168831,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200609,2006,ISRAEL,ISRGOV,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,042,1.9,1,1,8.31168831168831,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
200610,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,7,1,9.01898734177215,Israel,31.5,34.75,Israel,31.5,34.75,"Oslo, Oslo, Norway",59.9167,10.75
200610,2006,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,7,1,9.01898734177215,Israel,31.5,34.75,Israel,31.5,34.75,"Oslo, Oslo, Norway",59.9167,10.75
200610,2006,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,1,1,9.01898734177215,"Ramallah, West Bank (general), West Bank",31.9026,35.1955,Israel,31.5,34.75,"Oslo, Oslo, Norway",59.9167,10.75
200610,2006,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,1,1,9.01898734177215,Israel,31.5,34.75,"Ramallah, West Bank (general), West Bank",31.9026,35.1955,"Oslo, Oslo, Norway",59.9167,10.75
200611,2006,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,050,3.5,1,1,6.46067415730337,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
